frame,x0,y0,z0,visibility0,x1,y1,z1,visibility1,x2,y2,z2,visibility2,x3,y3,z3,visibility3,x4,y4,z4,visibility4,x5,y5,z5,visibility5,x6,y6,z6,visibility6,x7,y7,z7,visibility7,x8,y8,z8,visibility8,x9,y9,z9,visibility9,x10,y10,z10,visibility10,x11,y11,z11,visibility11,x12,y12,z12,visibility12,x13,y13,z13,visibility13,x14,y14,z14,visibility14,x15,y15,z15,visibility15,x16,y16,z16,visibility16,x17,y17,z17,visibility17,x18,y18,z18,visibility18,x19,y19,z19,visibility19,x20,y20,z20,visibility20,x21,y21,z21,visibility21,x22,y22,z22,visibility22,x23,y23,z23,visibility23,x24,y24,z24,visibility24,x25,y25,z25,visibility25,x26,y26,z26,visibility26,x27,y27,z27,visibility27,x28,y28,z28,visibility28,x29,y29,z29,visibility29,x30,y30,z30,visibility30,x31,y31,z31,visibility31,x32,y32,z32,visibility32
0,0.4466093182563782,0.37498486042022705,-0.08177933096885681,0.99565190076828,0.4401787221431732,0.3593974709510803,-0.09886690229177475,0.995162844657898,0.44102656841278076,0.3564535975456238,-0.09890348464250565,0.9952131509780884,0.4419880509376526,0.353050172328949,-0.09890672564506531,0.9961749315261841,0.43905696272850037,0.36097976565361023,-0.07290742546319962,0.9934812784194946,0.43899551033973694,0.359531044960022,-0.0729510709643364,0.9940009713172913,0.43902158737182617,0.35786473751068115,-0.07297898083925247,0.9962670207023621,0.4510191082954407,0.33442944288253784,-0.1332048922777176,0.9921305775642395,0.44770246744155884,0.34001225233078003,-0.01859298162162304,0.9940253496170044,0.4568106234073639,0.372324675321579,-0.0910143181681633,0.9947254061698914,0.45615890622138977,0.375120609998703,-0.05747536942362785,0.9922324419021606,0.5006373524665833,0.35353222489356995,-0.18591365218162537,0.9993447661399841,0.49670398235321045,0.3564750552177429,0.07078990340232849,0.9977319240570068,0.5125535130500793,0.48574790358543396,-0.21895596385002136,0.986014723777771,0.5081366300582886,0.4655919671058655,0.10376770049333572,0.47000712156295776,0.49840661883354187,0.5951831340789795,-0.21806266903877258,0.9817852973937988,0.4977746307849884,0.5678215622901917,0.04889434203505516,0.6048917174339294,0.481934517621994,0.6044895648956299,-0.256107360124588,0.9746999740600586,0.4819888174533844,0.5731478333473206,0.04952802136540413,0.5797471404075623,0.4781542420387268,0.5953501462936401,-0.23692260682582855,0.9715879559516907,0.4789365530014038,0.5771450996398926,0.015211621299386024,0.5866182446479797,0.48357608914375305,0.5930269956588745,-0.2121010720729828,0.9563054442405701,0.48494952917099,0.576411783695221,0.032761503010988235,0.6118130683898926,0.6413238644599915,0.388062447309494,-0.07835803925991058,0.9975422620773315,0.6317613124847412,0.3931537866592407,0.07828658074140549,0.9910092353820801,0.7248461842536926,0.47952181100845337,-0.055791664868593216,0.9409559369087219,0.7122904658317566,0.47615063190460205,0.12586462497711182,0.20215997099876404,0.8217729926109314,0.5262769460678101,-0.014971692115068436,0.962067723274231,0.7906454205513,0.4892686605453491,0.19255781173706055,0.3745429217815399,0.8431087136268616,0.5187216401100159,-0.014474468305706978,0.9375692009925842,0.8089719414710999,0.477995365858078,0.1984879970550537,0.5617506504058838,0.8110913634300232,0.5920289158821106,-0.07762796431779861,0.9293867945671082,0.7897106409072876,0.556893527507782,0.16591760516166687,0.6152883172035217
1,0.44659218192100525,0.37472015619277954,-0.0672602578997612,0.9958186149597168,0.4401320219039917,0.3591442108154297,-0.08402348309755325,0.9953559637069702,0.44094187021255493,0.35624343156814575,-0.08405530452728271,0.9954007863998413,0.4418361783027649,0.3528994023799896,-0.08404527604579926,0.9963287711143494,0.43904605507850647,0.3607381284236908,-0.05762149766087532,0.993767261505127,0.43898946046829224,0.3593027889728546,-0.05765360966324806,0.9942472577095032,0.4390144944190979,0.35762301087379456,-0.057668086141347885,0.9964194297790527,0.45100417733192444,0.3339531421661377,-0.11746011674404144,0.9924523830413818,0.4476982057094574,0.3391912579536438,-0.0007782043539918959,0.9942030310630798,0.45692694187164307,0.3721919059753418,-0.07657467573881149,0.9948612451553345,0.45628222823143005,0.3750973343849182,-0.042376138269901276,0.9924486875534058,0.4984182119369507,0.3535378873348236,-0.17586924135684967,0.9993549585342407,0.49773141741752625,0.3531310558319092,0.08967988193035126,0.9977008104324341,0.5109390616416931,0.48475998640060425,-0.21169479191303253,0.9864621758460999,0.511630117893219,0.46408790349960327,0.12145666778087616,0.46428701281547546,0.4982070326805115,0.5943804979324341,-0.2079644352197647,0.9820894002914429,0.5036092400550842,0.5635166764259338,0.06312122941017151,0.598127007484436,0.4816130995750427,0.6041487455368042,-0.24472467601299286,0.9749677181243896,0.48632991313934326,0.5676527619361877,0.06547164171934128,0.5727683901786804,0.4779963493347168,0.5948320031166077,-0.22433321177959442,0.971894383430481,0.4813278019428253,0.5738016963005066,0.031452905386686325,0.579714834690094,0.4834319055080414,0.5925002098083496,-0.2013380527496338,0.9567129611968994,0.48826366662979126,0.572763204574585,0.04716356843709946,0.6042078137397766,0.6390465497970581,0.3868407905101776,-0.08005502074956894,0.9974789023399353,0.6304911971092224,0.3932862877845764,0.08001422882080078,0.9908860325813293,0.7239155173301697,0.47709423303604126,-0.082074373960495,0.9423366189002991,0.7121898531913757,0.47606104612350464,0.0997052937746048,0.20454077422618866,0.8216827511787415,0.5265219807624817,-0.05860041826963425,0.9631569385528564,0.7947031855583191,0.4989846646785736,0.1344098150730133,0.38423997163772583,0.8431411981582642,0.519332230091095,-0.059793438762426376,0.9395416378974915,0.8169539570808411,0.4971352517604828,0.1358795017004013,0.568530797958374,0.8131054043769836,0.5931406021118164,-0.12543992698192596,0.932265043258667,0.794631838798523,0.5642557144165039,0.09106211364269257,0.6243975162506104
2,0.4426509439945221,0.3743472993373871,-0.067043736577034,0.9957482218742371,0.4375041723251343,0.35870087146759033,-0.08431258797645569,0.9952514171600342,0.43824461102485657,0.35592374205589294,-0.0843457281589508,0.9952976107597351,0.4391016960144043,0.35270780324935913,-0.0843360498547554,0.9962337613105774,0.43653494119644165,0.36016353964805603,-0.057683151215314865,0.9936925172805786,0.4365231692790985,0.3587457537651062,-0.05771355330944061,0.9941855669021606,0.4365749657154083,0.3570675551891327,-0.05773068964481354,0.9963904023170471,0.44962361454963684,0.33380821347236633,-0.1191919669508934,0.992295503616333,0.4459706246852875,0.3389127254486084,-0.0016318663256242871,0.9941183924674988,0.4542413651943207,0.37233424186706543,-0.07678940147161484,0.9946955442428589,0.45327961444854736,0.3751194477081299,-0.04234461486339569,0.9923532009124756,0.4975101351737976,0.3547111451625824,-0.17404870688915253,0.999329149723053,0.4962255358695984,0.3530051112174988,0.08703208714723587,0.9976876974105835,0.5119379162788391,0.4841684401035309,-0.20459648966789246,0.9862949252128601,0.5114049911499023,0.4616823196411133,0.12365159392356873,0.46272706985473633,0.49870213866233826,0.5943827033042908,-0.19898973405361176,0.9816775321960449,0.5025807619094849,0.561321496963501,0.06687993556261063,0.599879801273346,0.4819341003894806,0.6040832996368408,-0.2339993268251419,0.9744781851768494,0.485452264547348,0.5663150548934937,0.06888387352228165,0.5747674107551575,0.4784056842327118,0.594271183013916,-0.21527868509292603,0.9713848233222961,0.48113077878952026,0.5719008445739746,0.034814074635505676,0.5820844173431396,0.4838983416557312,0.5919655561447144,-0.19286441802978516,0.9559311866760254,0.48814091086387634,0.5709736943244934,0.051068078726530075,0.6050608158111572,0.6361525654792786,0.3881133496761322,-0.07982771843671799,0.9974209070205688,0.6262714266777039,0.39639726281166077,0.07979892939329147,0.9908019304275513,0.7226804494857788,0.4770141541957855,-0.08460585027933121,0.9443102478981018,0.7087148427963257,0.476254940032959,0.09372174739837646,0.2129744440317154,0.8204979300498962,0.5271836519241333,-0.06299229711294174,0.9644522070884705,0.7945799231529236,0.5042345523834229,0.1235910952091217,0.3980904519557953,0.8422088623046875,0.519457221031189,-0.06422552466392517,0.9409514665603638,0.8159655928611755,0.5015121698379517,0.12456672638654709,0.5752461552619934,0.8134282231330872,0.5932165384292603,-0.12769585847854614,0.935169517993927,0.7946747541427612,0.5661476254463196,0.08185101300477982,0.6359434723854065
3,0.44070252776145935,0.37429115176200867,-0.05867081508040428,0.995866596698761,0.43538615107536316,0.35869866609573364,-0.07662386447191238,0.9953911900520325,0.4359581768512726,0.3559335172176361,-0.0766582041978836,0.9954285025596619,0.43662187457084656,0.35276269912719727,-0.07664979994297028,0.9963333606719971,0.43461090326309204,0.36013439297676086,-0.04877704381942749,0.9938836097717285,0.4346040189266205,0.35870304703712463,-0.0487983375787735,0.9943568110466003,0.4346761107444763,0.35699498653411865,-0.048809897154569626,0.9964995384216309,0.44666776061058044,0.33391791582107544,-0.11459843814373016,0.9925238490104675,0.4440996050834656,0.3387780487537384,0.008006056770682335,0.9942762851715088,0.4524051249027252,0.3726183772087097,-0.06967545300722122,0.9948204755783081,0.4517439603805542,0.3751988112926483,-0.0337945781648159,0.9926059246063232,0.4962579011917114,0.3554404079914093,-0.17256872355937958,0.9993410110473633,0.49596500396728516,0.3528289794921875,0.09721645712852478,0.9977450370788574,0.5133042335510254,0.48280638456344604,-0.20269757509231567,0.9862813353538513,0.5112536549568176,0.461256742477417,0.13205808401107788,0.4567887485027313,0.49908334016799927,0.5943417549133301,-0.19585759937763214,0.9816139936447144,0.5017887949943542,0.5603999495506287,0.0700191929936409,0.5973638296127319,0.48203346133232117,0.6040709614753723,-0.23178298771381378,0.9743940234184265,0.484232097864151,0.5660470724105835,0.07147549837827682,0.5728614926338196,0.4785439074039459,0.5941483378410339,-0.21305914223194122,0.9713407158851624,0.48064669966697693,0.5711836218833923,0.037089575082063675,0.5804584622383118,0.4840070605278015,0.5917267799377441,-0.18975023925304413,0.9558010101318359,0.48770254850387573,0.570027232170105,0.05381232500076294,0.6024488806724548,0.6333586573600769,0.39395633339881897,-0.08071361482143402,0.9974600076675415,0.6252028346061707,0.3989794850349426,0.08068503439426422,0.9909583330154419,0.7225905060768127,0.47645336389541626,-0.08318077027797699,0.9445337653160095,0.7084508538246155,0.4762287139892578,0.09913929551839828,0.21605198085308075,0.8206847310066223,0.5268227458000183,-0.06066412851214409,0.965293288230896,0.794898271560669,0.5044562816619873,0.13796523213386536,0.40495744347572327,0.8424564003944397,0.5191071033477783,-0.061902571469545364,0.9422465562820435,0.8153247833251953,0.4978278875350952,0.14009027183055878,0.579289436340332,0.8145988583564758,0.5933409929275513,-0.12734311819076538,0.9373868703842163,0.7953628301620483,0.5655027031898499,0.09851574897766113,0.643839418888092
4,0.4399062991142273,0.3761788010597229,-0.06260916590690613,0.9959869980812073,0.4345095753669739,0.3607584536075592,-0.08057419955730438,0.9955289959907532,0.4350743293762207,0.35800185799598694,-0.08060789853334427,0.9955465197563171,0.4357300400733948,0.3550496995449066,-0.08060422539710999,0.9964350461959839,0.43381455540657043,0.36247190833091736,-0.053078535944223404,0.9940528273582458,0.43383920192718506,0.36102330684661865,-0.05310702323913574,0.9944982528686523,0.43391767144203186,0.3593538701534271,-0.053124718368053436,0.9966019988059998,0.44547832012176514,0.33678358793258667,-0.11630580574274063,0.9927160739898682,0.4430851340293884,0.3404098451137543,0.0025076332967728376,0.994412899017334,0.4513888955116272,0.37528184056282043,-0.07347813993692398,0.9949655532836914,0.4508085548877716,0.37762266397476196,-0.03809613361954689,0.9928565621376038,0.4961594045162201,0.35813623666763306,-0.17382532358169556,0.9993390440940857,0.4939778745174408,0.35403648018836975,0.09171681851148605,0.9978235960006714,0.5171657800674438,0.48331356048583984,-0.20238271355628967,0.9859453439712524,0.5106993317604065,0.46308502554893494,0.12604063749313354,0.4532543122768402,0.5007168054580688,0.5943462252616882,-0.1913153976202011,0.9811837673187256,0.4984649121761322,0.5605188608169556,0.0695449486374855,0.5972337126731873,0.48287323117256165,0.6040869355201721,-0.2268366515636444,0.9738821983337402,0.48103633522987366,0.566782534122467,0.06722155958414078,0.5731062889099121,0.47919371724128723,0.593761682510376,-0.20925407111644745,0.9708627462387085,0.4789471924304962,0.5715599656105042,0.03324291482567787,0.5807363986968994,0.48472484946250916,0.5911462306976318,-0.18552516400814056,0.9551199674606323,0.48588046431541443,0.5700958967208862,0.05305410921573639,0.6019352078437805,0.6322423219680786,0.4003607928752899,-0.08051127940416336,0.9975461363792419,0.6238062381744385,0.40311890840530396,0.08047462999820709,0.9913089871406555,0.7219396829605103,0.47821372747421265,-0.07658804208040237,0.9444330930709839,0.7071333527565002,0.4762059450149536,0.11392733454704285,0.21883462369441986,0.8203931450843811,0.5260720252990723,-0.0448467954993248,0.9658569097518921,0.7940739989280701,0.4978542625904083,0.17540042102336884,0.41059258580207825,0.840641438961029,0.5164688229560852,-0.04438303783535957,0.9431223273277283,0.812494695186615,0.496528297662735,0.18042922019958496,0.5818119049072266,0.8148918151855469,0.5918006896972656,-0.10534261912107468,0.9387922286987305,0.7952434420585632,0.5631728768348694,0.1456739753484726,0.6497871279716492
5,0.438174307346344,0.3824952244758606,-0.04391740635037422,0.9960903525352478,0.4327453374862671,0.36764100193977356,-0.06271851062774658,0.9956804513931274,0.4332217872142792,0.365215927362442,-0.06276201456785202,0.9956851601600647,0.4337603747844696,0.3625582456588745,-0.06277213990688324,0.9965634942054749,0.43213707208633423,0.3690749704837799,-0.03422078117728233,0.994245707988739,0.4321528673171997,0.367752343416214,-0.034234702587127686,0.994650661945343,0.43217840790748596,0.36620408296585083,-0.03425366431474686,0.9966956377029419,0.44298073649406433,0.34447818994522095,-0.10595937818288803,0.9929625391960144,0.44088253378868103,0.34698209166526794,0.019075622782111168,0.9945827126502991,0.4498145878314972,0.38138359785079956,-0.05683344975113869,0.9951632618904114,0.4491748809814453,0.3834729492664337,-0.020159553736448288,0.9931444525718689,0.4931715726852417,0.36347946524620056,-0.1674821823835373,0.9993758797645569,0.4920650124549866,0.35529932379722595,0.10761887580156326,0.9979127645492554,0.5191248655319214,0.48257774114608765,-0.19702085852622986,0.9859011769294739,0.5118018984794617,0.46200796961784363,0.1439254730939865,0.4387798607349396,0.5013125538825989,0.5943472385406494,-0.189571350812912,0.9812906980514526,0.4987495243549347,0.5553106665611267,0.07972855865955353,0.5889327526092529,0.48403868079185486,0.6046302914619446,-0.2257842868566513,0.9741317629814148,0.4820146858692169,0.5632720589637756,0.07864813506603241,0.5676442980766296,0.47980451583862305,0.5937788486480713,-0.20812711119651794,0.9711881279945374,0.4794665575027466,0.568637490272522,0.04476497322320938,0.57520592212677,0.4854145050048828,0.5910295844078064,-0.1836719810962677,0.955504834651947,0.486247181892395,0.5666007399559021,0.06334268301725388,0.5951117277145386,0.6291946768760681,0.4070347547531128,-0.08145736157894135,0.9976725578308105,0.6220012903213501,0.4057384133338928,0.08141782879829407,0.9915844202041626,0.7219628691673279,0.47856777906417847,-0.0748305469751358,0.9418126344680786,0.7062916159629822,0.4737407863140106,0.12764598429203033,0.2133108675479889,0.8211621046066284,0.5240920186042786,-0.047721803188323975,0.965326726436615,0.7929456233978271,0.4978809356689453,0.19805556535720825,0.40095970034599304,0.8414179682731628,0.5144745111465454,-0.048294149339199066,0.9437878727912903,0.8048734664916992,0.48151323199272156,0.20417849719524384,0.5762128829956055,0.8148099184036255,0.5930635929107666,-0.11092225462198257,0.938275933265686,0.7923736572265625,0.5627484321594238,0.17290456593036652,0.644214391708374
6,0.4358420670032501,0.38991135358810425,-0.02814595028758049,0.9963154792785645,0.43051499128341675,0.37503552436828613,-0.04581953212618828,0.9959468841552734,0.4309851825237274,0.37248867750167847,-0.04587100073695183,0.9959482550621033,0.4314913749694824,0.36985549330711365,-0.04589051008224487,0.9967792630195618,0.42990076541900635,0.37679323554039,-0.017738815397024155,0.9946118593215942,0.42993393540382385,0.3754531443119049,-0.01773676648736,0.9949737787246704,0.4299759566783905,0.3739433288574219,-0.017749732360243797,0.9968904256820679,0.44035929441452026,0.35302871465682983,-0.08760251104831696,0.9934275150299072,0.43844741582870483,0.3552990257740021,0.03590571880340576,0.9948928356170654,0.44692134857177734,0.38884687423706055,-0.0407189317047596,0.995452880859375,0.4464300274848938,0.3909476697444916,-0.004483707249164581,0.993535041809082,0.48775890469551086,0.371744841337204,-0.15420182049274445,0.9994154572486877,0.49144211411476135,0.36010679602622986,0.1246589720249176,0.9979426264762878,0.5188250541687012,0.48192325234413147,-0.18422247469425201,0.986230194568634,0.5176054239273071,0.46142616868019104,0.1586018204689026,0.41775429248809814,0.5009045004844666,0.5949949622154236,-0.18101033568382263,0.9819467067718506,0.5015360713005066,0.554517924785614,0.09575965255498886,0.569764256477356,0.4839613735675812,0.6059319972991943,-0.21658258140087128,0.9750148057937622,0.48520419001579285,0.5602886080741882,0.09722224622964859,0.5519548654556274,0.47954508662223816,0.5942806005477905,-0.19838200509548187,0.9721954464912415,0.4813523590564728,0.5658614635467529,0.06382542848587036,0.5594543814659119,0.48496344685554504,0.5912981033325195,-0.174813374876976,0.956895112991333,0.4873659014701843,0.5647050738334656,0.07963036000728607,0.5784908533096313,0.6260866522789001,0.4086642861366272,-0.08269370347261429,0.997650682926178,0.620693564414978,0.4085121154785156,0.08268053829669952,0.9915077686309814,0.7213899493217468,0.4807392954826355,-0.07774708420038223,0.9392573833465576,0.7073808312416077,0.4766727685928345,0.10195541381835938,0.2056797593832016,0.8211658596992493,0.5242885947227478,-0.048101890832185745,0.9637688994407654,0.7985364198684692,0.5104737877845764,0.14022229611873627,0.3957183361053467,0.8416051864624023,0.5146126747131348,-0.04821183159947395,0.9447094202041626,0.8138241171836853,0.5039880275726318,0.14184245467185974,0.575892448425293,0.8147842884063721,0.5930851697921753,-0.10887536406517029,0.937201201915741,0.7962432503700256,0.5706445574760437,0.09463417530059814,0.6399618983268738
7,0.4317282438278198,0.4024159014225006,-0.028491873294115067,0.9964964985847473,0.4262586832046509,0.38628995418548584,-0.046010829508304596,0.9961873888969421,0.4266619384288788,0.3837144672870636,-0.046071965247392654,0.9961853623390198,0.42720210552215576,0.3808417320251465,-0.04610658437013626,0.9969784021377563,0.42581942677497864,0.3880513906478882,-0.01750050112605095,0.9949220418930054,0.425885945558548,0.38658764958381653,-0.017493605613708496,0.9952537417411804,0.4260280728340149,0.38476189970970154,-0.017500227317214012,0.9970611929893494,0.4356801211833954,0.3645472824573517,-0.08885979652404785,0.9938451647758484,0.43428048491477966,0.3668370246887207,0.03669939190149307,0.9951800107955933,0.4429685175418854,0.40071484446525574,-0.04154658317565918,0.9957121014595032,0.44267573952674866,0.40314817428588867,-0.004753040615469217,0.9938756823539734,0.48433467745780945,0.3842337131500244,-0.15604537725448608,0.9994571805000305,0.48984524607658386,0.3695216774940491,0.12669064104557037,0.9979852437973022,0.519020140171051,0.48359668254852295,-0.18278831243515015,0.9857922792434692,0.5204846262931824,0.4633198380470276,0.15748625993728638,0.39368534088134766,0.49995583295822144,0.5968155860900879,-0.17595471441745758,0.9817922711372375,0.5017644762992859,0.5551638007164001,0.0901288315653801,0.546705424785614,0.4830852448940277,0.6073470115661621,-0.21128113567829132,0.9750500917434692,0.4853281080722809,0.5606870651245117,0.09021320194005966,0.5337904691696167,0.47872209548950195,0.5955578088760376,-0.1936693787574768,0.9722791314125061,0.481454461812973,0.565994381904602,0.05713324993848801,0.5410504937171936,0.483980268239975,0.5927520394325256,-0.16982975602149963,0.9569181799888611,0.4873267114162445,0.5652333498001099,0.07386043667793274,0.5593429207801819,0.6233570575714111,0.41800835728645325,-0.08473633974790573,0.9977520108222961,0.6195785999298096,0.41214507818222046,0.08472703397274017,0.9916961193084717,0.7214531302452087,0.4855421185493469,-0.07467223703861237,0.9350557923316956,0.7074857354164124,0.47682613134384155,0.11396993696689606,0.19688943028450012,0.8211933374404907,0.5239658951759338,-0.03905656561255455,0.9619632363319397,0.7978853583335876,0.5100064873695374,0.16939306259155273,0.38390472531318665,0.8428313732147217,0.5133839249610901,-0.03862941265106201,0.9442774653434753,0.8136234283447266,0.49979931116104126,0.17360058426856995,0.5697196125984192,0.8147355914115906,0.5961477756500244,-0.09834538400173187,0.9344472885131836,0.7956670522689819,0.571406900882721,0.1359948068857193,0.6296077966690063
8,0.4271056354045868,0.4218858778476715,-0.025768358260393143,0.9966533184051514,0.42214205861091614,0.40585094690322876,-0.043520499020814896,0.99638432264328,0.42254048585891724,0.4033794403076172,-0.04357481375336647,0.9963797330856323,0.4230630099773407,0.400600790977478,-0.043597958981990814,0.9971407651901245,0.42190760374069214,0.40633949637413025,-0.014471804723143578,0.9951892495155334,0.4220775365829468,0.40439993143081665,-0.014468097127974033,0.9954936504364014,0.4222888648509979,0.4021805226802826,-0.014486909843981266,0.9972017407417297,0.4314936101436615,0.3834993839263916,-0.08736267685890198,0.9941763281822205,0.4300589859485626,0.38540971279144287,0.040402427315711975,0.9954142570495605,0.4383271336555481,0.42127102613449097,-0.03919835388660431,0.9959192276000977,0.4382764399051666,0.4217357039451599,-0.0017619788413867354,0.9941520690917969,0.48067089915275574,0.3974786698818207,-0.15327925980091095,0.9994921684265137,0.48598524928092957,0.3818552494049072,0.13040795922279358,0.9980020523071289,0.5190697908401489,0.48551714420318604,-0.1853855550289154,0.9852766394615173,0.5211789011955261,0.46350252628326416,0.16609233617782593,0.3724993169307709,0.499496728181839,0.5974153876304626,-0.18265041708946228,0.9820466637611389,0.5018297433853149,0.5549920201301575,0.100861094892025,0.5311609506607056,0.4826922118663788,0.6076499223709106,-0.2186415046453476,0.9755234122276306,0.4856290817260742,0.5590744614601135,0.10204342752695084,0.5226305723190308,0.4784705340862274,0.5957685708999634,-0.200594961643219,0.9728481769561768,0.4816848933696747,0.563743531703949,0.06958138942718506,0.5298763513565063,0.4836406707763672,0.5927435755729675,-0.1766069531440735,0.957523763179779,0.48747116327285767,0.5631856918334961,0.08498015999794006,0.546841561794281,0.6189937591552734,0.4249069392681122,-0.08683094382286072,0.9977908134460449,0.6158846616744995,0.420551598072052,0.08683174103498459,0.9917135834693909,0.7192471623420715,0.4909944236278534,-0.08027886599302292,0.9333429336547852,0.707555890083313,0.48012372851371765,0.11397019773721695,0.1921718269586563,0.8198468089103699,0.5244668126106262,-0.05563407391309738,0.9618085622787476,0.797454297542572,0.5103561878204346,0.16224056482315063,0.38090625405311584,0.8418964147567749,0.5137360692024231,-0.05639506131410599,0.9456661343574524,0.8135430812835693,0.5015460252761841,0.16500304639339447,0.5684981346130371,0.8133638501167297,0.5961663126945496,-0.11877600848674774,0.9352291822433472,0.7955455183982849,0.5715876817703247,0.12521688640117645,0.6291356682777405
9,0.4234508275985718,0.4369274377822876,-0.02377944253385067,0.9968202710151672,0.4183177649974823,0.42240482568740845,-0.041264671832323074,0.9965715408325195,0.41868868470191956,0.41997119784355164,-0.04132424667477608,0.9965636134147644,0.41917183995246887,0.41731923818588257,-0.04135777801275253,0.9972867369651794,0.41806358098983765,0.4229903519153595,-0.013039308600127697,0.9954548478126526,0.4181917905807495,0.4211907386779785,-0.013025141321122646,0.9957332611083984,0.41840046644210815,0.41914352774620056,-0.01306484080851078,0.9973421096801758,0.42706385254859924,0.39905625581741333,-0.0843466967344284,0.9945287704467773,0.42596864700317383,0.4008903205394745,0.0397392138838768,0.9956876039505005,0.43424561619758606,0.43613266944885254,-0.03675244748592377,0.9961530566215515,0.43448781967163086,0.43693703413009644,-0.0004172894114162773,0.9944720268249512,0.47605738043785095,0.40674203634262085,-0.14798201620578766,0.99952632188797,0.4819675087928772,0.39787712693214417,0.12939496338367462,0.9980331063270569,0.5203330516815186,0.4847567081451416,-0.18876753747463226,0.9848580360412598,0.522986888885498,0.46552881598472595,0.16649922728538513,0.3552704453468323,0.4993800222873688,0.5972433090209961,-0.20760808885097504,0.982628583908081,0.5039729475975037,0.5553925633430481,0.11162202060222626,0.523482084274292,0.4826764762401581,0.6067085266113281,-0.24121202528476715,0.9762975573539734,0.48709046840667725,0.559186577796936,0.11428502947092056,0.5176821947097778,0.4784761667251587,0.5951046943664551,-0.2201891839504242,0.9737008213996887,0.4831356704235077,0.5635327100753784,0.08383513242006302,0.5246410965919495,0.4836389422416687,0.5920443534851074,-0.20001038908958435,0.9585424661636353,0.48888418078422546,0.5632046461105347,0.09670399129390717,0.5401462316513062,0.616618275642395,0.43398281931877136,-0.08703773468732834,0.9977163672447205,0.6133715510368347,0.43175774812698364,0.08706256002187729,0.9914676547050476,0.7189919352531433,0.4948881268501282,-0.07868220657110214,0.9312350153923035,0.70814448595047,0.48290106654167175,0.10734216123819351,0.18749135732650757,0.8185716271400452,0.5250440835952759,-0.052258361130952835,0.9597790837287903,0.7978489995002747,0.5113105177879333,0.1491858959197998,0.37305372953414917,0.841166615486145,0.5137948393821716,-0.051577404141426086,0.9458717107772827,0.8171553015708923,0.503646731376648,0.1510070264339447,0.5640674829483032,0.8131639957427979,0.5969594120979309,-0.10856183618307114,0.9335229396820068,0.795855700969696,0.5718832015991211,0.10809659957885742,0.6199807524681091
